Id,StoreId,NetProfit,StockSize
8574,66,65,5
8575,66,76,39
8576,66,4,5
8577,66,37,44
8578,66,419,5
8579,66,14,38
8580,66,683,26
8581,66,71,16
8582,66,2,30
8583,66,569,40
8584,66,42,43
8585,66,517,27
8586,66,891,30
8587,66,52,5
8588,66,47,19
8589,66,19,29
8590,66,16,46
8591,66,736,36
8592,66,41,8
8593,66,926,23
8594,66,12,46
8595,66,9,16
8596,66,18,36
8597,66,82,16
8598,66,518,23
8599,66,341,20
8600,66,681,33
8601,66,42,19
8602,66,567,35
8603,66,163,7
8604,66,5478,17
8605,66,5976,34
8606,66,2,20
8607,66,1,45
8608,66,6,39
8609,66,23,10
8610,66,23,16
8611,66,4,6
8612,66,8153,36
8613,66,3,48
8614,66,4571,16
8615,66,74,10
8616,66,53,44
8617,66,63,36
8618,66,7316,14
8619,66,36,6
8620,66,64,39
8621,66,53,10
8622,66,7,21
8623,66,5,11
8624,66,47,9
8625,66,57,45
8626,66,2596,11
8627,66,58,36
8628,66,96,48
8629,66,41,40
8630,66,398,16
8631,66,36,5
8632,66,23,22
8633,66,84,10
8634,66,52,45
8635,66,63,32
8636,66,4,38
8637,66,981,8
8638,66,671,8
8639,66,437,40
8640,66,162,11
8641,66,3,30
8642,66,18,27
8643,66,528,38
8644,66,97,47
8645,66,534,11
8646,66,1,28
8647,66,321,21
8648,66,892,22
8649,66,98,24
8650,66,14,20
8651,66,623,29
8652,66,819,41
8653,66,679,35
8654,66,42,7
8655,66,76,43
8656,66,4928,31
8657,66,62,11
8658,66,624,37
8659,66,65,28
8660,66,3,24
8661,66,17,43
8662,66,631,5
8663,66,7596,26
8664,66,865,39
8665,66,65,9
8666,66,285,8
8667,66,915,21
8668,66,138,36
8669,66,192,25
8670,66,5,35
8671,66,83,15
8672,66,3,32
8673,66,3,25
8674,66,58,40
8675,66,138,26
8676,66,3,25
8677,66,281,40
8678,66,1,30
8679,66,42,38
8680,66,61,17
8681,66,47,29
8682,66,96,38
8683,66,17,35
8684,66,7,46
8685,66,3257,14
8686,66,54,47
8687,66,45,38
8688,66,8145,20
8689,66,83,18
8690,66,6,15
8691,66,6,20
8692,66,31,47
8693,66,51,8
8694,66,59,25
8695,66,54,33
8696,66,49,42
8697,66,57,40
8698,66,375,15
8699,66,48,35
8700,66,4273,25
8701,67,64,18
8702,67,473,36
8703,67,2486,30
8704,67,869,49
8705,67,41,33
8706,67,271,43
8707,67,365,30
8708,67,1,20
8709,67,2,23
8710,67,3765,31
8711,67,937,37
8712,67,64,26
8713,67,239,11
8714,67,253,34
8715,67,7346,14
8716,67,297,27
8717,67,649,42
8718,67,468,45
8719,67,576,14
8720,67,645,19
8721,67,6,19
8722,67,96,33
8723,67,43,42
8724,67,58,16
8725,67,85,43
8726,67,67,8
8727,67,635,39
8728,67,91,37
8729,67,187,33
8730,67,83,46
8731,67,4269,20
8732,67,315,32
8733,67,17,16
8734,67,392,26
8735,67,87,12
8736,67,428,40
8737,67,2,25
8738,67,764,7
8739,67,96,11
8740,67,5497,48
8741,67,817,8
8742,67,2746,27
8743,67,13,36
8744,67,65,14
8745,67,6791,32
8746,67,418,5
8747,67,31,46
8748,67,49,34
8749,67,8,34
8750,67,51,43
8751,67,64,17
8752,67,57,7
8753,67,46,50
8754,67,71,33
8755,67,9,50
8756,67,68,43
8757,67,8,39
8758,67,56,10
8759,67,3,36
8760,67,2598,36
8761,67,36,19
8762,67,19,49
8763,67,89,17
8764,67,17,33
8765,67,75,45
8766,67,87,20
8767,67,185,34
8768,67,247,31
8769,67,6749,25
8770,67,73,32
8771,67,468,48
8772,67,298,31
8773,67,493,15
8774,67,32,17
8775,67,97,6
8776,67,9184,22
8777,67,2,14
8778,67,946,41
8779,68,372,26
8780,68,634,26
8781,68,4,11
8782,68,5673,5
8783,68,9,45
8784,68,594,21
8785,68,6,26
8786,68,98,14
8787,68,7419,39
8788,68,4,16
8789,68,48,39
8790,68,397,25
8791,68,87,27
8792,68,5,29
8793,68,14,13
8794,68,59,28
8795,68,6729,31
8796,68,5914,13
8797,68,283,14
8798,68,3,34
8799,68,8,26
8800,68,8,11
8801,68,73,43
8802,68,34,36
8803,68,93,10
8804,68,865,32
8805,68,69,41
8806,68,69,21
8807,68,5,50
8808,68,76,45
8809,68,8295,23
8810,68,14,5
8811,68,219,45
8812,68,15,6
8813,68,6132,42
8814,68,2734,27
8815,68,6519,33
8816,68,8241,15
8817,68,43,12
8818,68,7638,21
8819,68,5261,18
8820,68,34,18
8821,68,51,22
8822,68,61,39
8823,68,271,30
8824,68,38,29
8825,68,9,12
8826,68,1,32
8827,68,87,10
8828,68,132,49
8829,68,1594,46
8830,68,1,18
8831,68,893,45
8832,68,4,24
8833,68,95,33
8834,68,816,6
8835,68,7,46
8836,68,65,28
8837,68,69,28
8838,68,612,37
8839,68,791,49
8840,68,5248,24
8841,68,48,19
8842,68,59,23
8843,68,876,19
8844,68,319,50
8845,68,2168,20
8846,68,3827,50
8847,68,82,11
8848,68,73,15
8849,68,9,25
8850,68,8126,50
8851,68,7,43
8852,68,28,18
8853,68,3691,19
8854,68,16,11
8855,68,3948,44
8856,68,93,31
8857,68,81,30
8858,68,5,15
8859,68,65,37
8860,68,574,50
8861,68,79,28
8862,68,8,46
8863,68,25,11
8864,68,52,40
8865,68,83,6
8866,68,3,23
8867,68,982,31
8868,68,4,19
8869,68,46,45
8870,68,641,46
8871,68,8371,21
8872,68,4,29
8873,68,872,8
8874,68,598,22
8875,68,415,28
8876,68,734,22
8877,68,73,20
8878,68,314,47
8879,68,8,18
8880,68,3984,30
8881,68,675,18
8882,68,86,50
8883,68,5824,9
8884,68,1827,49
8885,68,628,44
8886,68,4516,10
8887,68,14,6
8888,68,7493,15
8889,68,63,35
8890,68,5368,28
8891,68,43,45
8892,68,28,26
8893,68,93,47
8894,68,2,16
8895,68,412,49
8896,68,1673,30
8897,68,587,46
8898,68,65,18
8899,68,58,7
8900,68,879,35
8901,68,36,17
8902,68,6543,13
8903,68,3846,32
8904,68,468,10
8905,68,29,11
8906,68,329,23
8907,68,5,33
8908,68,9,30
8909,68,32,36
8910,68,7852,19
8911,68,7,38
8912,68,193,36
8913,68,8,11
8914,68,6941,46
8915,68,3,40
8916,68,473,47
8917,68,31,41
8918,68,97,33
8919,68,46,34
8920,68,2974,15
8921,68,29,25
8922,68,6384,36
8923,68,97,35
8924,68,947,33
8925,68,139,25
8926,68,792,29
8927,68,48,21
8928,68,71,43
8929,68,315,36
8930,68,3871,27
8931,68,258,41
8932,68,95,36
8933,68,4,41
8934,68,614,21
8935,68,732,45
8936,68,24,34
8937,68,4768,50
8938,68,795,42
8939,68,5924,43
8940,68,41,9
8941,68,57,44
8942,68,17,26
8943,68,289,8
8944,68,9,25
8945,68,74,31
8946,68,71,37
8947,68,56,25
8948,68,57,48
8949,68,768,29
8950,68,87,44
8951,68,51,20
8952,68,14,43
8953,68,5271,45
8954,68,61,8
8955,68,513,13
8956,68,19,32
8957,68,682,24
8958,68,214,26
8959,68,269,10
8960,68,5142,37
8961,68,742,7
8962,68,436,31
8963,68,86,37
8964,68,854,12
8965,68,17,32
8966,68,75,25
8967,68,18,25
8968,68,95,27
8969,68,8452,27
8970,68,6734,10
8971,68,51,18
8972,68,859,17
8973,68,63,40
8974,68,98,17
8975,68,739,31
8976,68,8,28
8977,68,67,32
8978,68,1,21
8979,68,589,41
8980,68,17,40
8981,68,569,15
8982,68,91,11
8983,68,6,31
8984,68,452,13
8985,68,6329,9
8986,68,39,40
8987,68,47,21
8988,68,35,22
8989,68,3,28
8990,68,197,16
8991,68,264,13
8992,68,543,12
8993,68,7961,24
8994,68,825,31
8995,68,723,18
8996,68,26,10
8997,68,7,22
8998,68,936,5
8999,68,152,26
9000,68,45,37
9001,68,731,9
9002,68,19,31
9003,68,793,34
9004,68,24,26
9005,68,35,31
9006,68,891,21
9007,68,243,19
9008,68,528,10
9009,68,4,34
9010,68,6,40
9011,68,248,44
9012,68,74,34
9013,68,45,22
9014,68,842,39
9015,68,3721,37
9016,68,5,15
9017,68,793,24
9018,68,2,9
9019,68,5,42
9020,68,16,34
9021,68,61,5
9022,68,743,6
9023,68,32,19
9024,68,514,46
9025,68,98,43
9026,68,43,31
9027,68,1694,40
9028,68,1894,9
9029,68,694,13
9030,68,25,40
9031,68,8237,20
9032,68,3,35
9033,68,69,42
9034,68,483,21
9035,68,3,11
9036,68,9,28
9037,68,96,49
9038,68,23,20
9039,68,172,24
9040,68,953,45
9041,68,29,13
9042,68,1,12
9043,68,18,48
9044,68,56,31
9045,68,18,5
9046,68,69,6
9047,68,54,11
9048,68,57,10
9049,68,18,23
9050,68,1864,38
9051,68,372,30
9052,68,8,15
9053,68,4,10
9054,68,96,50
9055,68,2,15
9056,68,8,25
9057,68,12,38
9058,68,652,46
9059,68,62,48
9060,68,654,43
9061,68,4685,43
9062,68,368,10
9063,68,564,44
9064,68,83,36
9065,68,4,11
9066,68,98,11
9067,68,25,49
9068,68,29,36
9069,68,71,32
9070,68,798,42
9071,68,186,35
9072,68,157,23
9073,68,581,18
9074,68,62,9
9075,68,39,12
9076,68,15,31
9077,68,976,19
9078,68,3519,30
9079,68,165,46
9080,68,657,15
9081,68,5298,13
9082,68,3148,23
9083,68,2,39
9084,68,852,32
9085,68,83,28
9086,68,52,47
9087,68,59,10
9088,68,4,43
9089,68,4951,34
9090,68,187,40
9091,68,1,40
9092,69,64,40
9093,69,98,20
9094,69,67,29
9095,69,4391,29
9096,69,8423,40
9097,69,9168,23
9098,69,82,42
9099,69,367,27
9100,69,37,33
9101,69,457,12
9102,69,8,14
9103,69,412,43
9104,69,491,25
9105,69,91,39
9106,69,8,32
9107,69,234,10
9108,69,62,49
9109,69,2789,33
9110,69,97,34
9111,69,25,30
9112,69,1,7
9113,69,69,15
9114,69,38,12
9115,69,9416,47
9116,69,723,17
9117,69,9374,40
9118,69,567,31
9119,69,892,21
9120,69,874,37
9121,69,634,12
9122,69,2978,5
9123,69,3482,11
9124,69,78,41
9125,69,93,45
9126,69,41,45
9127,69,71,27
9128,69,8,34
9129,69,645,12
9130,69,5,46
9131,69,8491,29
9132,69,2,44
9133,69,186,9
9134,69,8,17
9135,69,512,37
9136,69,9236,26
9137,69,45,36
9138,69,4653,14
9139,69,5,41
9140,69,47,5
9141,69,951,30
9142,69,91,10
9143,69,275,7
9144,69,962,35
9145,69,481,45
9146,69,985,27
9147,69,69,30
9148,69,16,22
9149,69,2,30
9150,69,8926,16
9151,69,3689,13
9152,69,216,22
9153,69,5892,19
9154,69,4,12
9155,69,6,46
9156,69,7,8
9157,69,354,12
9158,69,261,20
9159,69,7941,5
9160,69,1,5
9161,69,25,39
9162,69,196,14
9163,69,138,8
9164,69,2346,29
9165,69,5,22
9166,69,5,22
9167,69,248,48
9168,69,42,13
9169,69,531,38
9170,69,36,29
9171,69,276,13
9172,69,832,47
9173,69,5,14
9174,69,5438,33
9175,69,78,6
9176,69,714,32
9177,69,3,37
9178,69,5419,39
9179,69,634,17
9180,69,82,18
9181,69,728,26
9182,69,57,47
9183,69,765,36
9184,69,327,42
9185,69,137,42
9186,69,1,22
9187,69,84,10
9188,69,736,13
9189,69,4,28
9190,69,7,33
9191,69,7,24
9192,69,486,29
9193,69,1,18
9194,69,2,30
9195,69,895,16
9196,69,7469,49
9197,69,94,30
9198,69,124,49
9199,69,815,31
9200,69,75,21
9201,69,639,48
9202,69,13,19
9203,69,693,23
9204,69,8371,18
9205,69,5736,47
9206,69,1,32
9207,69,3915,46
9208,69,41,50
9209,69,38,19
9210,69,157,45
9211,69,43,7
9212,69,8,30
9213,70,54,37
9214,70,9372,11
9215,70,9584,32
9216,70,634,14
9217,70,92,19
9218,70,8,45
9219,70,5612,14
9220,70,1638,43
9221,70,964,13
9222,70,17,36
9223,70,318,33
9224,70,3,20
9225,70,21,49
9226,70,81,24
9227,70,62,21
9228,70,26,33
9229,70,9,18
9230,70,3,21
9231,70,6,25
9232,70,26,20
9233,70,432,19
9234,70,85,18
9235,70,57,15
9236,70,84,49
9237,70,17,46
9238,70,42,15
9239,70,58,46
9240,70,95,8
9241,70,82,42
9242,70,84,46
9243,70,958,37
9244,70,63,40
9245,70,91,20
9246,70,1,48
9247,70,12,30
9248,70,8365,7
9249,70,51,6
9250,70,2,22
9251,70,18,16
9252,70,73,42
9253,70,8,33
9254,70,1,17
9255,70,87,10
9256,70,3,39
9257,70,23,23
9258,70,3,43
9259,70,14,42
9260,70,47,33
9261,70,24,44
9262,70,871,27
9263,70,4,50
9264,70,5,29
9265,70,349,19
9266,70,67,41
9267,70,1,37
9268,70,26,46
9269,70,157,7
9270,70,46,14
9271,70,216,11
9272,70,59,49
9273,70,9,29
9274,70,917,10
9275,70,631,25
9276,70,68,8
9277,70,79,42
9278,70,618,32
9279,70,1698,34
9280,70,5369,38
9281,70,562,41
9282,70,231,44
9283,70,145,22
9284,70,437,45
9285,70,6251,47
9286,70,38,40
9287,70,856,26
9288,70,473,37
9289,70,87,27
9290,70,96,23
9291,70,395,29
9292,70,48,25
9293,70,1,6
9294,70,41,39
9295,70,38,21
9296,70,837,32
9297,70,4612,45
9298,70,1,19
9299,70,826,26
9300,70,16,34
9301,70,368,39
9302,70,16,24
9303,70,8342,40
9304,70,5,25
9305,70,58,22
9306,70,62,38
9307,70,825,36
9308,70,86,46
9309,70,724,33
9310,70,31,29
9311,70,689,13
9312,70,29,30
9313,70,6,38
9314,70,648,44
9315,70,38,12
9316,70,76,42
9317,70,62,49
9318,70,76,49
9319,70,841,18
9320,70,14,17
9321,70,4521,26
9322,70,516,18
9323,70,6471,34
9324,70,28,35
9325,70,14,12
9326,70,451,38
9327,70,398,29
9328,70,6,47
9329,70,9,9
9330,70,5,25
9331,70,87,31
9332,70,193,6
9333,70,46,19
9334,70,82,28
9335,70,32,42
9336,70,672,19
9337,70,148,30
9338,70,348,50
9339,70,38,41
9340,70,948,31
9341,70,28,47
9342,70,289,48
9343,70,5,12
9344,70,63,39
9345,70,83,23
9346,70,9472,21
9347,70,1,29
9348,70,85,12
9349,70,691,35
9350,70,26,10
9351,70,81,14
9352,70,59,14
9353,70,297,10
9354,70,39,15
9355,70,13,10
9356,70,324,42
9357,70,79,41
9358,70,4,29
9359,70,23,32
9360,70,386,28
9361,70,74,25
9362,70,23,12
9363,70,62,10
9364,70,31,32
9365,70,9583,45
9366,70,8,32
9367,70,724,11
9368,70,8,45
9369,70,83,42
9370,70,6,22
9371,70,3,31
9372,70,157,27
9373,70,95,27
9374,70,687,46
9375,70,6,42
9376,70,9527,42
9377,70,56,15
9378,70,23,40
9379,70,186,31
9380,70,12,44
9381,70,19,19
9382,70,67,7
9383,70,629,8
9384,70,4,7
9385,70,65,28
9386,70,92,8
9387,70,73,33
9388,70,691,35
9389,70,5,49
9390,70,4,40
9391,70,483,38
9392,70,751,6
9393,70,637,50
9394,70,735,24
9395,70,428,48
9396,70,7,37
9397,70,62,19
9398,70,81,17
9399,70,1729,50
9400,70,16,14
9401,70,917,31
9402,70,69,27
9403,70,814,31
9404,70,8,40
9405,70,159,21
9406,70,2,6
9407,70,4,13
9408,70,485,31
9409,70,125,22
9410,70,516,43
9411,70,8,6
9412,70,4,17
9413,70,2,7
9414,70,9578,20
9415,70,27,40
9416,70,1,38
9417,70,948,13
9418,70,19,11
9419,70,4583,23
9420,70,32,12
9421,70,68,41
9422,70,69,44
9423,70,23,39
9424,70,5,49
9425,70,28,33
9426,70,961,41
9427,70,65,16
9428,70,47,30
9429,70,854,38
9430,70,7,12
9431,70,6,13
9432,70,7,30
9433,70,96,11
9434,70,281,21
9435,70,31,40
9436,70,1,29
9437,70,86,20
9438,70,64,22
9439,70,5923,11
9440,70,45,21
9441,70,371,37
9442,70,52,12
9443,70,6,18
9444,70,73,11
9445,70,762,25
9446,70,425,32
9447,70,94,41
9448,70,584,34
9449,70,5,17
9450,70,41,15
9451,70,6412,48
9452,70,8237,50
9453,70,29,9
9454,70,371,46
9455,70,251,30
9456,70,8254,24
9457,70,62,28
9458,70,2,48
9459,70,1257,13
9460,70,32,37
9461,70,39,32
9462,70,18,34
9463,70,7,33
9464,70,37,36
9465,70,3,27
9466,70,3457,19
9467,70,2,30
9468,70,123,46
9469,70,26,36
9470,70,961,43
9471,70,6879,17
9472,70,92,12
9473,70,937,11
9474,70,5931,35
9475,71,518,8
9476,71,6,38
9477,71,84,23
9478,71,6387,28
9479,71,3,22
9480,71,368,19
9481,71,672,18
9482,72,5923,15
9483,72,3,23
9484,72,986,29
9485,72,895,9
9486,72,754,38
9487,72,21,21
9488,72,572,48
9489,73,36,48
9490,73,23,32
9491,73,8,16
9492,73,685,38
9493,73,56,47
9494,73,7,39
9495,73,3,29
9496,73,17,25
9497,73,681,45
9498,73,42,14
9499,73,12,48
9500,73,68,33
9501,73,87,34
9502,73,649,45
9503,73,89,21
9504,73,39,19
9505,73,5748,50
9506,73,3687,49
9507,73,85,31
9508,73,769,14
9509,73,8,26
9510,73,98,43
9511,73,76,17
9512,73,4237,23
9513,73,314,12
9514,73,217,43
9515,73,23,23
9516,73,487,47
9517,73,215,50
9518,73,95,28
9519,73,32,5
9520,73,965,21
9521,73,74,31
9522,73,46,21
9523,73,27,31
9524,73,7,26
9525,73,98,18
9526,73,4752,46
9527,73,5236,5
9528,73,1832,30
9529,73,1,38
9530,73,38,27
9531,73,9,6
9532,73,412,11
9533,73,649,43
9534,73,829,16
9535,73,98,39
9536,73,53,10
9537,73,9524,12
9538,73,94,33
9539,73,78,16
9540,73,31,24
9541,73,35,31
9542,73,234,36
9543,73,94,19
9544,73,63,44
9545,73,584,27
9546,73,1645,42
9547,73,1,27
9548,73,12,23
9549,73,3,31
9550,73,1362,34
9551,73,283,45
9552,73,279,21
9553,73,37,25
9554,73,578,19
9555,73,1854,35
9556,73,167,32
9557,73,1687,23
9558,73,245,33
9559,73,261,47
9560,73,2,29
9561,73,2,35
9562,73,39,9
9563,73,2813,14
9564,73,294,19
9565,73,7,49
9566,73,75,43
9567,73,4,8
9568,73,65,36
9569,73,51,37
9570,73,36,18
9571,73,4,6
9572,73,43,30
9573,73,43,9
9574,73,6,17
9575,73,651,32
9576,73,79,38
9577,73,261,34
9578,73,57,5
9579,73,61,44
9580,73,5316,33
9581,73,18,27
9582,73,95,9
9583,73,527,32
9584,73,17,33
9585,73,51,19
9586,73,74,27
9587,73,147,34
9588,73,834,9
9589,73,425,9
9590,73,5,10
9591,73,213,30
9592,73,614,26
9593,73,768,42
9594,73,186,29
9595,73,31,13
9596,73,28,49
9597,73,716,30
9598,73,81,48
9599,73,6,22
9600,73,674,46
9601,73,295,35
9602,73,3,6
9603,73,917,17
9604,73,56,28
9605,73,38,48
9606,73,48,42
9607,73,5681,13
9608,73,71,34
9609,73,5948,44
9610,73,39,27
9611,73,78,12
9612,73,2,24
9613,73,32,34
9614,73,58,5
9615,73,6987,23
9616,73,48,42
9617,73,732,33
9618,73,812,24
9619,73,8327,11
9620,73,26,23
9621,73,7,34
9622,73,38,46
9623,73,29,47
9624,73,351,25
9625,73,56,9
9626,73,57,20
9627,73,512,38
9628,73,197,42
9629,73,41,21
9630,73,1,24
9631,73,326,31
9632,73,285,14
9633,73,827,22
9634,73,76,21
9635,73,72,42
9636,73,32,27
9637,73,4,40
9638,73,2,48
9639,73,218,49
9640,73,39,37
9641,73,698,43
9642,73,719,5
9643,73,147,26
9644,73,7142,15
9645,73,85,23
9646,73,187,31
9647,73,23,44
9648,73,72,38
9649,73,39,16
9650,73,93,6
9651,73,69,19
9652,73,1583,35
9653,73,9475,23
9654,73,783,32
9655,73,5764,28
9656,73,23,14
9657,73,17,43
9658,73,12,48
9659,73,7652,41
9660,73,9,24
9661,73,93,7
9662,73,4137,45
9663,73,42,41
9664,73,864,36
9665,73,5192,28
9666,73,7,39
9667,73,48,43
9668,73,829,46
9669,73,8359,50
9670,73,8421,36
9671,73,39,18
9672,73,14,11
9673,73,7,21
9674,73,639,19
9675,73,391,46
9676,73,89,41
9677,73,43,15
9678,73,7249,7
9679,73,619,8
9680,73,312,10
9681,73,9871,20
9682,73,37,26
9683,73,9134,16
9684,73,49,42
9685,73,9438,39
9686,73,35,17
9687,73,42,12
9688,73,82,21
9689,73,15,10
9690,73,84,22
9691,73,5,34
9692,73,5967,11
9693,73,56,17
9694,73,825,42
9695,73,61,24
9696,73,89,30
9697,73,468,34
9698,73,435,30
9699,73,96,15
9700,74,8,21
9701,74,63,37
9702,74,835,48
9703,74,87,25
9704,74,962,8
9705,74,146,39
9706,74,49,46
9707,74,638,26
9708,74,698,44
9709,74,39,32
9710,74,329,6
9711,74,684,29
9712,74,82,20
9713,74,548,21
9714,74,527,31
9715,74,3,13
9716,74,63,8
9717,74,27,30
9718,74,52,18
9719,74,182,33
9720,74,6,41
9721,74,92,41
9722,74,7589,38
9723,74,8,46
9724,74,1352,30
9725,74,21,11
9726,74,5,26
9727,74,69,20
9728,74,2973,23
9729,74,237,7
9730,74,92,21
9731,74,1,45
9732,74,795,36
9733,74,83,45
9734,74,245,36
9735,74,972,39
9736,74,653,29
9737,74,725,36
9738,74,9618,12
9739,74,7,49
9740,74,21,47
9741,74,893,10
9742,74,3718,31
9743,74,17,38
9744,74,3,12
9745,74,89,42
9746,74,3,36
9747,74,5,35
9748,74,156,46
9749,74,72,32
9750,74,2347,9
9751,74,386,50
9752,74,24,15
9753,74,184,5
9754,74,4,27
9755,74,154,23
9756,74,854,12
9757,74,8,41
9758,74,695,44
9759,74,21,20
9760,74,69,5
9761,74,49,29
9762,74,45,12
9763,74,36,29
9764,74,68,42
9765,74,4,40
9766,74,657,11
9767,74,739,40
9768,74,528,21
9769,74,65,39
9770,74,27,17
9771,74,37,43
9772,74,59,41
9773,74,65,22
9774,74,8514,41
9775,74,546,50
9776,74,9481,36
9777,74,795,47
9778,74,739,46
9779,74,813,21
9780,74,6,42
9781,74,937,39
9782,74,9326,24
9783,74,57,13
9784,74,381,9
9785,74,24,22
9786,74,58,10
9787,74,26,47
9788,74,27,29
9789,74,26,10
9790,74,132,44
9791,74,3,11
9792,74,36,5
9793,74,13,35
9794,74,361,37
9795,74,4,24
9796,74,429,33
9797,74,45,5
9798,74,13,11
9799,74,415,30
9800,74,6,11
9801,74,64,47
9802,74,56,33
9803,74,24,38
9804,74,9,40
9805,74,581,9
9806,74,92,19
9807,74,8,30
9808,74,48,43
9809,74,52,44
9810,74,76,41
9811,75,57,12
9812,75,697,29
9813,75,4851,38
9814,75,697,39
9815,75,3,11
9816,75,6895,26
9817,75,7,44
9818,75,215,11
9819,75,34,39
9820,75,861,5
9821,75,61,11
9822,75,697,9
9823,75,734,14
9824,75,19,18
9825,75,513,50
9826,75,5,16
9827,75,97,6
9828,75,96,31
9829,75,473,5
9830,75,13,26
9831,75,6,10
9832,75,674,8
9833,75,623,15
9834,75,9,16
9835,75,3127,11
9836,75,258,11
9837,75,17,26
9838,75,791,9
9839,75,259,49
9840,75,2,36
9841,75,18,36
9842,75,5,40
9843,75,48,35
9844,75,81,16
9845,75,894,27
9846,75,68,43
9847,75,421,16
9848,75,4,16
9849,75,8,30
9850,75,865,36
9851,75,38,45
9852,75,96,43
9853,75,25,18
9854,75,4,22
9855,75,38,11
9856,75,217,43
9857,75,38,49
9858,75,95,44
9859,75,758,7
9860,75,43,42
9861,75,4386,21
9862,75,96,7
9863,75,7,8
9864,75,75,31
9865,75,78,45
9866,75,258,37
9867,75,965,29
9868,75,12,18
9869,75,1,39
9870,75,793,23
9871,75,38,26
9872,75,64,12
9873,75,36,32
9874,75,157,31
9875,75,2,16
9876,75,23,17
9877,75,958,7
9878,75,8,5
9879,75,24,12
9880,75,674,22
9881,75,65,9
9882,75,176,40
9883,75,1,27
9884,75,328,7
9885,75,197,26
9886,75,95,45
9887,75,9,6
9888,75,9738,21
9889,76,7682,45
9890,76,258,48
9891,76,64,30
9892,76,8,13
9893,76,9,25
9894,76,145,34
9895,76,25,24
9896,76,24,24
9897,76,9412,20
9898,76,5,28
9899,76,18,29
9900,76,9571,35
9901,76,5,31
9902,76,56,7
9903,76,485,24
9904,76,91,19
9905,76,25,13
9906,76,19,18
9907,76,1,45
9908,76,596,28
9909,76,24,10
9910,76,27,16
9911,76,258,50
9912,76,37,37
9913,76,51,42
9914,76,9,34
9915,76,372,11
9916,76,82,21
9917,76,85,6
9918,76,83,26
9919,76,5478,24
9920,76,7,47
9921,76,7294,29
9922,76,6,9
9923,76,5743,33
9924,76,69,38
9925,76,27,11
9926,76,476,5
9927,76,532,8
9928,76,4,23
9929,76,62,13
9930,76,842,43
9931,76,6742,39
9932,76,179,20
9933,76,23,44
9934,76,276,36
9935,76,83,6
9936,76,1,15
9937,76,59,49
9938,76,4185,33
9939,76,2,32
9940,76,317,22
9941,76,28,20
9942,76,68,41
9943,76,62,50
9944,76,67,5
9945,76,16,22
9946,76,12,5
9947,76,73,35
9948,76,91,49
9949,76,4781,8
9950,76,1524,34
9951,76,4675,41
9952,76,76,49
9953,76,3,39
9954,76,89,20
9955,76,1967,43
9956,76,69,28
9957,76,528,5
9958,76,1,30
9959,76,972,41
9960,76,17,15
9961,76,6,40
9962,76,5,10
9963,76,98,9
9964,76,34,45
9965,76,16,19
9966,76,3,8
9967,76,453,11
9968,76,487,12
9969,76,47,44
9970,76,659,27
9971,76,1,28
9972,76,92,50
9973,76,928,33
9974,76,69,45
9975,76,31,13
9976,76,175,44
9977,76,6319,7
9978,76,3,8
9979,76,3,27
9980,76,48,21
9981,76,38,11
9982,76,78,18
9983,76,61,20
9984,76,74,42
9985,76,9652,18
9986,76,683,31
9987,76,194,48
9988,76,5,24
9989,76,825,33
9990,76,4912,24
9991,76,352,44
9992,76,625,45
9993,76,1962,40
9994,76,4273,33
9995,76,93,26
9996,76,58,13
9997,76,16,49
9998,76,86,31
9999,76,17,42
10000,76,3658,46
10001,76,8149,47
10002,76,6,25
10003,76,73,45
10004,76,74,37
10005,76,937,47
10006,76,3268,20
10007,76,67,5
10008,76,189,21
10009,76,9364,17
10010,76,536,35
10011,76,756,19
10012,76,2987,30
10013,76,243,16
10014,76,85,35
10015,76,4972,7
10016,76,197,14
10017,76,7,12
10018,76,2,27
10019,76,31,26
10020,76,46,18
10021,76,836,46
10022,76,761,38
10023,76,9642,25
10024,76,2935,38
10025,76,52,43
10026,76,24,16
10027,76,4,32
10028,76,265,15
10029,76,8516,45
10030,76,573,9
10031,76,9,38
10032,76,67,46
10033,76,3576,34
10034,76,7,6
10035,76,61,30
10036,76,34,26
10037,76,32,17
10038,76,2139,12
10039,76,294,30
10040,76,629,28
10041,76,19,29
10042,76,4259,43
10043,76,21,24
10044,76,79,36
10045,76,96,42
10046,76,3295,26
10047,76,57,31
10048,76,287,45
10049,76,61,18
10050,76,58,49
10051,76,73,22
10052,76,3,25
10053,76,5,37
10054,76,16,34
10055,76,1,29
10056,76,28,49
10057,76,84,18
10058,76,6,27
10059,76,941,7
10060,76,53,15
10061,76,69,17
10062,76,16,27
10063,76,514,27
10064,76,42,49
10065,76,971,8
10066,76,2,31
10067,76,642,33
10068,76,6,40
10069,77,14,8
10070,77,5672,30
10071,77,537,36
10072,77,9,41
10073,77,976,48
10074,77,917,40
10075,77,98,14
10076,77,1,22
10077,77,97,47
10078,77,98,28
10079,77,938,29
10080,77,213,45
10081,77,53,50
10082,77,42,45
10083,77,469,44
10084,77,586,19
10085,77,527,26
10086,77,4137,8
10087,77,46,26
10088,77,89,10
10089,78,4,29
10090,78,17,28
10091,78,97,17
10092,78,6,28
10093,78,61,22
10094,78,7619,39
10095,78,4,29
10096,78,27,13
10097,78,2931,26
10098,78,19,20
10099,78,16,26
10100,78,965,13
10101,78,63,36
10102,78,83,26
10103,78,528,42
10104,78,94,10
