Id,StoreId,ManagementLevel,Salary
8917,73,1,3886
8918,73,1,6738
8919,73,1,48419
8920,73,1,35149
8921,73,1,33556
8922,73,1,29788
8923,73,2,27995
8924,73,1,9991
8925,73,1,29375
8926,73,1,32433
8927,73,1,16834
8928,73,1,37687
8929,73,1,38212
8930,73,1,31671
8931,73,1,9682
8932,73,1,21275
8933,73,1,22934
8934,73,1,8665
8935,73,1,36447
8936,73,1,28588
8937,73,2,41449
8938,73,1,31453
8939,73,1,11186
8940,73,1,11978
8941,73,1,31793
8942,73,1,17528
8943,73,1,37762
8944,73,1,48572
8945,73,1,16246
8946,73,1,6562
8947,73,1,23322
8948,73,1,32741
8949,73,1,49376
8950,73,1,31863
8951,73,2,2573
8952,73,1,12689
8953,73,1,36537
8954,73,1,1426
8955,73,1,29273
8956,73,1,4391
8957,73,1,22725
8958,73,1,21939
8959,73,1,42299
8960,73,1,18632
8961,73,1,12782
8962,73,1,36736
8963,73,1,26956
8964,73,1,44171
8965,73,2,27745
8966,73,1,39727
8967,73,1,5626
8968,73,1,1552
8969,73,1,27628
8970,73,1,26681
8971,73,1,39876
8972,73,1,39274
8973,73,1,31181
8974,73,1,37486
8975,73,1,3192
8976,73,1,24494
8977,73,1,44247
8978,73,1,12931
8979,73,2,46695
8980,73,1,42996
8981,73,1,41549
8982,73,1,12869
8983,73,1,42332
8984,73,1,7986
8985,73,1,32255
8986,73,1,5729
8987,73,1,16894
8988,73,1,45975
8989,73,1,15383
8990,73,1,21289
8991,73,1,39934
8992,73,1,47487
8993,73,2,21677
8994,73,1,19493
8995,73,1,37685
8996,73,1,42719
8997,73,1,3577
8998,73,1,2298
8999,73,1,48816
9000,73,1,41483
9001,73,1,25376
9002,73,1,15326
9003,73,1,44634
9004,73,1,21719
9005,73,1,29756
9006,73,1,31981
9007,73,2,35453
9008,73,1,19452
9009,73,1,3124
9010,73,1,22286
9011,73,1,48794
9012,73,1,6142
9013,73,1,32275
9014,73,1,29671
9015,73,1,21842
9016,73,1,22597
9017,73,1,37424
9018,73,1,47665
9019,73,1,47467
9020,73,1,14433
9021,73,2,45274
9022,73,1,3348
9023,73,1,11817
9024,73,1,7372
9025,73,1,34242
9026,73,1,44541
9027,73,1,22716
9028,73,1,31884
9029,73,1,18294
9030,73,1,32758
9031,73,1,22582
9032,73,1,25294
9033,73,1,27223
9034,73,1,26812
9035,73,2,3967
9036,73,1,29266
9037,73,1,33231
9038,73,1,24386
9039,73,1,19835
9040,73,1,19327
9041,73,1,46983
9042,73,1,37553
9043,73,1,2551
9044,73,1,42225
9045,73,1,44397
9046,73,1,29465
9047,73,1,2445
9048,73,1,26952
9049,73,2,12512
9050,73,1,27468
9051,73,1,48643
9052,73,1,47335
9053,73,1,16586
9054,73,1,47253
9055,73,1,48952
9056,73,1,6583
9057,73,1,27621
9058,73,1,42857
9059,73,1,5148
9060,73,1,1321
9061,73,1,6141
9062,73,1,16425
9063,73,2,33521
9064,73,1,43448
9065,73,1,34335
9066,73,1,3568
9067,73,1,1368
9068,73,1,35398
9069,73,1,46717
9070,73,1,47689
9071,73,1,11623
9072,73,1,45119
9073,73,1,7944
9074,73,1,41267
9075,73,1,19687
9076,73,1,45716
9077,73,2,33737
9078,73,1,49785
9079,73,1,35446
9080,73,1,47854
9081,73,1,5849
9082,73,1,7593
9083,73,1,42395
9084,73,1,48269
9085,73,1,22589
9086,73,1,29155
9087,73,1,12887
9088,73,1,26476
9089,73,1,21536
9090,73,1,34644
9091,73,2,21515
9092,73,1,47586
9093,73,1,43595
9094,73,1,12635
9095,73,1,28164
9096,73,1,5417
9097,73,1,28976
9098,73,1,39584
9099,73,1,23497
9100,73,1,41667
9101,73,1,12567
9102,73,1,35122
9103,73,1,39813
9104,73,1,35977
9105,73,2,4795
9106,73,1,14392
9107,73,1,49587
9108,73,1,41764
9109,73,1,26368
9110,73,1,22569
9111,73,1,14484
9112,73,1,9552
9113,73,1,4397
9114,73,1,34455
9115,73,1,45246
9116,73,1,8838
9117,73,1,39392
9118,73,1,37757
9119,73,2,5153
9120,73,1,27268
9121,73,1,14269
9122,73,1,25352
9123,73,1,14922
9124,73,1,48823
9125,73,1,46229
9126,73,1,32588
9127,73,1,22658
9128,73,1,18277
9129,73,1,42328
9130,73,1,6913
9131,73,1,11811
9132,73,1,8274
9133,73,2,39379
9134,73,1,16354
9135,73,1,27848
9136,73,1,12755
9137,73,1,33971
9138,73,1,34584
9139,73,1,35252
9140,73,1,6675
9141,73,1,37991
9142,73,1,45763
9143,73,1,7788
9144,73,1,13657
9145,73,1,2376
9146,73,1,21112
9147,73,2,49414
9148,73,1,27561
9149,73,1,32458
9150,73,1,5849
9151,73,1,13841
9152,73,1,37433
9153,73,1,28216
9154,73,1,17861
9155,73,1,49921
9156,73,1,26346
9157,73,1,15424
9158,74,37,34234
9159,74,35,4273
9160,74,34,36473
9161,74,33,15495
9162,74,32,29119
9163,74,31,1991
9164,74,30,46558
9165,74,30,12334
9166,74,28,13965
9167,74,27,18959
9168,74,26,49721
9169,74,25,12919
9170,74,24,49762
9171,74,23,48281
9172,74,23,16354
9173,74,21,15867
9174,74,20,36457
9175,74,19,37151
9176,74,18,46991
9177,74,17,22829
9178,74,16,42499
9179,74,16,47577
9180,74,14,42527
9181,74,13,38451
9182,74,12,29197
9183,74,11,28137
9184,74,10,13189
9185,74,9,17289
9186,74,9,49923
9187,74,7,29217
9188,74,6,27234
9189,74,5,27837
9190,74,4,2367
9191,74,3,12511
9192,74,2,44778
9193,74,2,41619
9194,74,1,6262
9195,74,1,43136
9196,74,1,12164
9197,74,1,4595
9198,74,1,5554
9199,74,1,35416
9200,74,2,47252
9201,74,1,6122
9202,74,1,36882
9203,74,1,12774
9204,74,1,38622
9205,74,1,35718
9206,74,1,46641
9207,74,2,45473
9208,74,1,43675
9209,74,1,39875
9210,74,1,38113
9211,74,1,22567
9212,74,1,5169
9213,74,1,44889
9214,74,2,33312
9215,74,1,23422
9216,74,1,16576
9217,74,1,17432
9218,74,1,12591
9219,74,1,27272
9220,74,1,9363
9221,74,2,24589
9222,74,1,37832
9223,74,1,16776
9224,74,1,4963
9225,74,1,31546
9226,74,1,18486
9227,74,1,23253
9228,74,2,44288
9229,74,1,49596
9230,74,1,25319
9231,74,1,25898
9232,74,1,3899
9233,74,1,13465
9234,74,1,35443
9235,74,2,9811
9236,74,1,38172
9237,74,1,38426
9238,74,1,44284
9239,74,1,4413
9240,74,1,12358
9241,74,1,26977
9242,74,2,31817
9243,74,1,3959
9244,74,1,31722
9245,74,1,44399
9246,74,1,38584
9247,74,1,47365
9248,74,1,16296
9249,74,2,34975
9250,74,1,19335
9251,74,1,19849
9252,74,1,16733
9253,74,1,22487
9254,74,1,2821
9255,74,1,23135
9256,74,2,17725
9257,74,1,6862
9258,74,1,46672
9259,74,1,13113
9260,74,1,6856
9261,74,1,24664
9262,74,1,15351
9263,74,2,34731
9264,74,1,27115
9265,74,1,11756
9266,74,1,7612
9267,74,1,43555
9268,74,1,31858
9269,74,1,31662
9270,74,2,12119
9271,74,1,11999
9272,74,1,39799
9273,74,1,44814
9274,74,1,1538
9275,74,1,23669
9276,74,1,11433
9277,74,2,16837
9278,74,1,19996
9279,74,1,1472
9280,74,1,7187
9281,74,1,1593
9282,74,1,23599
9283,74,1,1425
9284,74,2,14589
9285,74,1,34315
9286,74,1,21871
9287,74,1,8115
9288,74,1,9837
9289,74,1,13173
9290,74,1,13424
9291,74,2,2749
9292,74,1,2214
9293,74,1,34234
9294,74,1,45562
9295,74,1,24637
9296,74,1,49791
9297,74,1,25926
9298,74,2,31926
9299,74,1,12378
9300,74,1,31155
9301,74,1,41979
9302,74,1,39396
9303,74,1,8416
9304,74,1,22835
9305,74,2,24334
9306,74,1,2159
9307,74,1,19982
9308,74,1,32532
9309,74,1,27462
9310,74,1,32683
9311,74,1,21459
9312,74,2,13239
9313,74,1,11336
9314,74,1,29577
9315,74,1,18586
9316,74,1,28772
9317,74,1,13134
9318,74,1,26182
9319,74,2,24976
9320,74,1,29933
9321,74,1,35315
9322,74,1,41271
9323,74,1,2146
9324,74,1,29124
9325,74,1,22241
9326,74,2,3112
9327,74,1,18295
9328,74,1,24193
9329,74,1,1227
9330,74,1,29213
9331,74,1,8456
9332,74,1,1412
9333,74,2,44422
9334,74,1,4493
9335,74,1,48969
9336,74,1,15252
9337,74,1,11318
9338,74,1,28958
9339,74,1,29964
9340,74,2,2257
9341,74,1,38846
9342,74,1,2517
9343,74,1,36585
9344,74,1,21882
9345,74,1,16443
9346,74,1,6241
9347,74,2,41741
9348,74,1,13573
9349,74,1,35994
9350,74,1,43373
9351,74,1,22136
9352,74,1,33388
9353,74,1,23777
9354,74,2,38921
9355,74,1,4554
9356,74,1,22769
9357,74,1,18466
9358,74,1,18145
9359,74,1,8974
9360,74,1,3785
9361,74,2,45999
9362,74,1,22199
9363,74,1,19118
9364,74,1,47569
9365,74,1,32878
9366,74,1,12551
9367,74,1,37885
9368,74,2,42436
9369,74,1,16888
9370,74,1,47542
9371,74,1,15916
9372,74,1,42631
9373,74,1,22231
9374,74,1,6247
9375,74,2,41984
9376,74,1,42427
9377,74,1,1751
9378,74,1,2311
9379,74,1,16314
9380,74,1,27299
9381,74,1,45971
9382,74,2,3688
9383,74,1,22517
9384,74,1,9956
9385,74,1,19691
9386,74,1,47784
9387,74,1,1691
9388,74,1,29471
9389,74,2,12212
9390,74,1,45442
9391,74,1,21624
9392,74,1,17255
9393,74,1,16196
9394,74,1,36138
9395,74,1,13469
9396,74,2,5643
9397,74,1,12762
9398,74,1,13676
9399,74,1,12583
9400,74,1,38288
9401,74,1,32943
9402,74,1,49637
9403,74,2,47477
9404,74,1,29895
9405,75,5,16626
9406,75,3,26772
9407,75,2,49395
9408,75,1,16281
9409,75,1,22957
9410,75,1,22168
9411,75,1,38121
9412,75,1,3262
9413,75,1,29924
9414,75,1,4566
9415,75,2,13356
9416,75,1,47366
9417,75,1,27563
9418,75,1,37775
9419,75,1,19332
9420,75,1,32168
9421,75,1,38934
9422,75,1,7719
9423,75,1,11576
9424,75,1,11469
9425,75,2,46698
9426,75,1,37281
9427,75,1,31949
9428,75,1,39153
9429,75,1,1493
9430,75,1,29583
9431,75,1,18472
9432,75,1,16519
9433,75,1,9394
9434,75,1,26659
9435,75,2,29528
9436,75,1,1726
9437,75,1,33727
9438,75,1,33115
9439,75,1,26846
9440,76,46,41354
9441,76,44,16491
9442,76,43,27446
9443,76,42,45824
9444,76,41,9975
9445,76,41,12361
9446,76,39,3659
9447,76,38,28421
9448,76,37,22858
9449,76,36,37715
9450,76,36,11788
9451,76,34,47478
9452,76,33,31411
9453,76,32,8772
9454,76,31,46416
9455,76,31,39835
9456,76,29,31347
9457,76,28,41652
9458,76,27,11465
9459,76,26,6324
9460,76,26,4323
9461,76,24,3277
9462,76,23,14952
9463,76,22,4936
9464,76,21,1786
9465,76,21,31322
9466,76,19,19216
9467,76,18,38646
9468,76,17,19665
9469,76,16,1294
9470,76,16,13179
9471,76,14,42118
9472,76,13,14761
9473,76,12,41847
9474,76,11,28459
9475,76,11,11354
9476,76,9,22775
9477,76,8,16953
9478,76,7,25945
9479,76,6,5758
9480,76,6,41799
9481,76,4,12912
9482,76,3,13491
9483,76,2,44741
9484,76,1,49789
9485,76,2,35481
9486,76,1,41733
9487,76,1,27236
9488,76,1,2668
9489,76,1,47248
9490,76,2,13692
9491,76,1,7462
9492,76,1,24583
9493,76,1,9992
9494,76,1,29954
9495,76,2,13896
9496,76,1,28177
9497,76,1,5676
9498,76,1,14728
9499,76,1,13738
9500,76,2,6182
9501,76,1,18818
9502,76,1,2674
9503,76,1,25935
9504,76,1,7417
9505,76,2,35451
9506,76,1,35563
9507,76,1,22735
9508,76,1,12469
9509,76,1,6126
9510,76,2,6439
9511,76,1,19386
9512,76,1,16822
9513,76,1,1998
9514,76,1,29438
9515,76,2,3345
9516,76,1,23892
9517,76,1,24684
9518,76,1,3978
9519,76,1,41451
9520,76,2,6395
9521,76,1,13489
9522,76,1,6477
9523,76,1,48195
9524,76,1,2811
9525,76,2,35438
9526,76,1,2576
9527,76,1,22638
9528,76,1,7385
9529,76,1,21717
9530,76,2,8116
9531,76,1,12584
9532,76,1,38712
9533,76,1,9265
9534,76,1,13164
9535,76,2,39212
9536,76,1,7298
9537,76,1,37263
9538,76,1,27361
9539,76,1,9461
9540,76,2,38892
9541,76,1,48219
9542,76,1,1962
9543,76,1,26569
9544,76,1,37526
9545,76,2,3977
9546,76,1,37592
9547,76,1,26128
9548,76,1,13262
9549,76,1,45659
9550,76,2,23845
9551,76,1,33688
9552,76,1,33777
9553,76,1,2362
9554,76,1,29221
9555,76,2,24424
9556,76,1,39268
9557,76,1,29188
9558,76,1,19237
9559,76,1,2344
9560,76,2,38174
9561,76,1,46314
9562,76,1,26484
9563,76,1,4158
9564,76,1,49129
9565,76,2,45537
9566,76,1,19864
9567,76,1,29672
9568,76,1,2167
9569,76,1,6445
9570,76,2,26768
9571,76,1,39588
9572,76,1,27953
9573,76,1,1265
9574,76,1,45553
9575,76,2,6991
9576,76,1,17298
9577,76,1,31423
9578,76,1,37179
9579,76,1,48483
9580,76,2,37496
9581,76,1,11822
9582,76,1,23171
9583,76,1,49752
9584,76,1,31639
9585,76,2,6742
9586,76,1,21157
9587,76,1,5156
9588,76,1,41286
9589,76,1,41859
9590,76,2,29482
9591,76,1,24523
9592,76,1,27728
9593,76,1,47591
9594,76,1,41513
9595,76,2,6675
9596,76,1,37643
9597,76,1,28767
9598,76,1,9183
9599,76,1,3993
9600,76,2,13178
9601,76,1,1478
9602,76,1,15652
9603,76,1,19674
9604,76,1,21941
9605,76,2,5473
9606,76,1,23847
9607,76,1,6961
9608,76,1,46618
9609,76,1,1882
9610,76,2,9529
9611,76,1,43952
9612,76,1,46999
9613,76,1,6826
9614,76,1,47348
9615,76,2,42118
9616,76,1,48126
9617,76,1,26661
9618,76,1,17128
9619,76,1,14288
9620,76,2,31232
9621,76,1,3132
9622,76,1,16513
9623,76,1,11881
9624,76,1,11395
9625,76,2,36824
9626,76,1,49294
9627,76,1,2349
9628,76,1,5722
9629,76,1,3751
9630,76,2,13371
9631,76,1,13451
9632,76,1,9117
9633,76,1,34543
9634,76,1,12393
9635,76,2,25389
9636,76,1,45984
9637,76,1,8273
9638,76,1,5353
9639,76,1,18745
9640,76,2,45278
9641,76,1,37184
9642,76,1,21545
9643,76,1,27648
9644,76,1,4277
9645,76,2,17212
9646,76,1,38484
9647,76,1,41587
9648,76,1,26711
9649,76,1,43454
9650,76,2,45622
9651,76,1,25882
9652,76,1,19931
9653,76,1,18576
9654,76,1,16882
9655,76,2,44549
9656,76,1,42749
9657,76,1,36776
9658,76,1,37396
9659,76,1,21842
9660,76,2,22486
9661,77,5,27551
9662,77,3,49112
9663,77,2,34843
9664,77,2,5659
9665,77,1,12414
9666,77,1,29478
9667,77,2,28887
9668,77,1,18481
9669,77,1,13622
9670,77,2,38785
9671,77,1,5825
9672,77,1,2323
9673,78,29,29324
9674,78,27,9837
9675,78,26,3256
9676,78,25,19685
9677,78,24,41763
9678,78,23,27995
9679,78,22,48575
9680,78,21,25452
9681,78,20,47487
9682,78,19,28558
9683,78,19,41881
9684,78,17,22722
9685,78,16,5765
9686,78,15,48819
9687,78,14,19275
9688,78,13,23557
9689,78,12,26873
9690,78,11,23869
9691,78,10,37556
9692,78,9,39188
9693,78,9,32412
9694,78,7,43228
9695,78,6,8596
9696,78,5,26239
9697,78,4,22625
9698,78,3,2831
9699,78,2,14617
9700,78,1,6788
9701,78,1,8624
9702,78,1,11647
9703,78,2,32927
9704,78,1,8884
9705,78,1,42429
9706,78,1,7191
9707,78,1,18517
9708,78,1,31161
9709,78,1,26951
9710,78,1,38315
9711,78,1,42492
9712,78,1,11721
9713,78,2,48656
9714,78,1,25864
9715,78,1,46792
9716,78,1,1528
9717,78,1,2311
9718,78,1,32842
9719,78,1,42981
9720,78,1,42621
9721,78,1,6487
9722,78,1,19472
9723,78,2,3721
9724,78,1,15726
9725,78,1,2417
9726,78,1,9242
9727,78,1,13265
9728,78,1,32877
9729,78,1,44746
9730,78,1,4379
9731,78,1,4187
9732,78,1,45334
9733,78,2,3732
9734,78,1,47419
9735,78,1,26792
9736,78,1,24277
9737,78,1,32331
9738,78,1,9858
9739,78,1,33371
9740,78,1,31226
9741,78,1,12124
9742,78,1,15544
9743,78,2,16752
9744,78,1,26351
9745,78,1,37625
9746,78,1,38351
9747,78,1,39487
9748,78,1,22759
9749,78,1,5699
9750,78,1,21888
9751,78,1,24376
9752,78,1,29685
9753,78,2,41158
9754,78,1,16322
9755,78,1,2184
9756,78,1,25688
9757,78,1,35386
9758,78,1,5376
9759,78,1,23851
9760,78,1,17194
9761,78,1,42445
9762,78,1,4781
9763,78,2,36856
9764,78,1,23979
9765,78,1,32722
9766,78,1,26387
9767,78,1,38331
9768,78,1,12899
9769,78,1,42722
9770,78,1,6178
9771,78,1,38787
9772,78,1,47861
9773,78,2,8747
9774,78,1,4935
9775,78,1,44278
9776,78,1,38921
9777,78,1,37431
9778,78,1,36276
9779,78,1,48846
9780,78,1,29746
9781,78,1,29327
9782,78,1,43858
9783,78,2,21329
9784,78,1,37897
9785,78,1,2398
9786,78,1,6924
9787,78,1,35721
9788,78,1,48142
9789,78,1,38851
9790,78,1,25231
9791,78,1,6731
9792,78,1,41116
9793,78,2,19951
9794,78,1,42995
9795,78,1,19115
9796,78,1,9722
9797,78,1,12711
9798,78,1,16463
9799,78,1,1499
9800,78,1,7964
9801,78,1,4965
9802,78,1,3887
9803,78,2,44512
9804,78,1,32345
9805,78,1,44253
9806,78,1,45178
9807,78,1,6373
9808,78,1,26928
9809,78,1,18354
9810,78,1,17537
9811,78,1,26721
9812,78,1,7662
9813,78,2,17717
9814,78,1,9988
9815,78,1,6326
9816,78,1,44859
9817,78,1,1897
9818,78,1,48895
9819,78,1,49187
9820,78,1,25946
9821,78,1,12897
9822,78,1,37182
9823,78,2,4647
9824,78,1,48616
9825,78,1,14688
9826,78,1,39676
9827,78,1,44449
9828,78,1,3411
9829,78,1,39839
9830,78,1,37762
9831,78,1,47771
9832,78,1,15139
9833,78,2,32249
9834,78,1,1464
9835,78,1,34496
9836,78,1,24897
9837,78,1,12969
9838,78,1,28482
9839,78,1,45634
9840,78,1,9555
9841,78,1,29293
9842,78,1,9984
9843,78,2,34954
9844,78,1,9423
9845,78,1,5518
9846,78,1,44614
9847,78,1,42713
9848,78,1,36783
9849,78,1,33962
9850,78,1,11923
9851,78,1,44742
9852,78,1,34426
9853,78,2,3245
9854,78,1,18161
9855,78,1,8479
9856,78,1,23934
9857,78,1,32461
9858,78,1,16435
9859,78,1,22624
9860,78,1,39833
9861,78,1,37949
9862,78,1,28539
9863,78,2,48664
9864,78,1,5628
9865,78,1,16554
9866,78,1,5346
9867,78,1,48928
9868,78,1,43381
9869,78,1,3271
9870,78,1,18461
9871,78,1,27735
9872,78,1,16239
9873,78,2,13478
9874,78,1,48911
9875,78,1,21676
9876,78,1,49172
9877,78,1,14137
9878,78,1,35614
9879,78,1,8868
9880,78,1,15254
9881,78,1,15548
9882,78,1,36736
9883,78,2,27223
9884,78,1,48548
9885,78,1,17455
9886,78,1,47325
9887,78,1,28121
9888,78,1,11523
9889,78,1,11196
9890,78,1,3443
9891,78,1,31157
9892,78,1,47256
9893,78,2,2872
9894,78,1,31925
9895,78,1,29539
9896,78,1,27485
9897,78,1,25648
9898,78,1,34427
9899,78,1,28294
9900,78,1,12788
9901,78,1,41147
9902,78,1,7546
9903,78,2,24746
9904,78,1,45874
9905,78,1,2565
9906,78,1,31425
9907,78,1,25474
9908,78,1,25862
9909,78,1,45657
9910,78,1,44119
9911,78,1,2628
9912,78,1,28837
9913,78,2,7776
9914,78,1,46661
9915,78,1,16433
9916,78,1,2984
9917,78,1,11691
9918,78,1,32192
9919,78,1,31851
9920,78,1,11162
9921,78,1,41546
9922,78,1,2551
9923,78,2,3942
9924,78,1,6218
9925,78,1,5657
9926,78,1,18466
9927,78,1,4442
9928,78,1,17489
9929,78,1,18126
9930,78,1,39315
9931,78,1,26769
9932,78,1,33524
9933,78,2,15329
9934,78,1,1825
9935,78,1,47833
9936,78,1,44518
9937,78,1,8372
9938,78,1,45322
9939,78,1,7137
9940,78,1,45694
9941,78,1,15133
9942,78,1,12849
9943,78,2,9791
9944,78,1,23773
9945,79,16,45797
9946,79,14,49732
9947,79,13,29662
9948,79,12,13189
9949,79,11,4616
9950,79,10,43595
9951,79,9,38113
9952,79,8,33569
9953,79,7,27125
9954,79,6,34891
9955,79,5,44758
9956,79,5,43844
9957,79,3,29538
9958,79,2,34257
9959,79,1,36791
9960,79,1,45269
9961,79,1,41384
9962,79,1,5575
9963,79,1,23792
9964,79,1,42291
9965,79,1,7853
9966,79,1,26867
9967,79,2,9398
9968,79,1,49618
9969,79,1,3136
9970,79,1,38968
9971,79,1,36993
9972,79,1,11919
9973,79,1,13716
9974,79,1,18386
9975,79,1,22947
9976,79,1,26748
9977,79,1,15626
9978,79,2,27391
9979,79,1,13541
9980,79,1,37589
9981,79,1,34465
9982,79,1,21285
9983,79,1,39763
9984,79,1,29981
9985,79,1,33394
9986,79,1,25649
9987,79,1,2278
9988,79,1,8143
9989,79,2,26515
9990,79,1,28251
9991,79,1,47225
9992,79,1,26584
9993,79,1,2987
9994,79,1,44877
9995,79,1,21662
9996,79,1,18659
9997,79,1,34571
9998,79,1,2732
9999,79,1,25459
10000,79,2,41674
10001,79,1,38581
10002,79,1,18175
10003,79,1,5612
10004,79,1,42131
10005,79,1,25776
10006,79,1,23927
10007,79,1,25311
10008,79,1,9559
10009,79,1,29244
10010,79,1,18118
10011,79,2,11958
10012,79,1,16727
10013,79,1,11465
10014,79,1,13197
10015,79,1,46562
10016,79,1,36381
10017,79,1,3728
10018,79,1,19737
10019,79,1,34911
10020,79,1,27211
10021,79,1,38835
10022,79,2,15387
10023,79,1,48236
10024,79,1,11692
10025,79,1,28163
10026,79,1,7788
10027,79,1,25814
10028,79,1,38633
10029,79,1,5724
10030,79,1,12538
10031,79,1,21762
10032,79,1,41516
10033,79,2,14547
10034,79,1,23728
10035,79,1,36241
10036,79,1,15847
10037,79,1,15517
10038,79,1,41795
10039,79,1,35121
10040,79,1,1698
10041,79,1,12149
10042,79,1,33649
10043,79,1,35818
10044,79,2,21734
10045,79,1,19966
10046,79,1,37753
10047,79,1,22785
10048,79,1,15696
10049,79,1,1263
10050,79,1,13476
10051,79,1,16991
10052,79,1,13297
10053,79,1,16488
10054,79,1,16744
10055,79,2,29316
10056,79,1,35247
10057,79,1,27954
10058,79,1,17965
10059,79,1,32849
10060,79,1,41718
10061,79,1,2499
10062,79,1,23187
10063,79,1,18755
10064,79,1,31245
10065,79,1,23991
10066,79,2,16557
10067,79,1,18913
10068,79,1,4151
10069,79,1,32727
10070,79,1,5241
10071,79,1,33758
10072,79,1,16746
10073,79,1,15264
10074,79,1,39761
10075,79,1,47883
10076,79,1,8552
10077,79,2,21166
10078,79,1,1313
10079,79,1,3939
10080,79,1,44118
10081,79,1,24986
10082,79,1,49794
10083,79,1,12352
10084,79,1,47246
10085,79,1,42142
10086,79,1,22967
10087,79,1,13511
10088,79,2,23327
10089,79,1,15265
10090,79,1,49454
10091,79,1,38711
10092,79,1,18536
10093,79,1,44598
10094,79,1,23199
10095,79,1,1645
10096,79,1,17415
10097,79,1,3494
10098,79,1,26652
10099,79,2,1758
10100,80,13,5247
10101,80,11,19796
10102,80,10,12591
10103,80,9,22893
10104,80,8,4796
10105,80,7,8252
10106,80,6,21791
10107,80,5,38552
10108,80,4,6449
10109,80,4,48722
10110,80,2,45943
10111,80,1,13336
10112,80,1,29794
10113,80,1,31181
10114,80,1,36759
10115,80,1,21271
10116,80,1,9411
10117,80,1,4284
10118,80,2,23669
10119,80,1,24649
10120,80,1,18754
10121,80,1,1587
10122,80,1,14893
10123,80,1,1224
10124,80,1,19518
10125,80,1,28837
10126,80,1,23128
10127,80,2,7276
10128,80,1,26527
10129,80,1,47597
10130,80,1,2255
10131,80,1,11425
10132,80,1,22517
10133,80,1,17329
10134,80,1,34363
10135,80,1,8767
10136,80,2,41731
10137,80,1,34435
10138,80,1,48642
10139,80,1,32451
10140,80,1,18236
10141,80,1,27365
10142,80,1,14258
10143,80,1,5141
10144,80,1,41613
10145,80,2,28152
10146,80,1,11618
10147,80,1,9257
10148,80,1,9534
10149,80,1,12414
10150,80,1,39688
10151,80,1,2671
10152,80,1,42918
10153,80,1,4478
10154,80,2,17968
10155,80,1,16774
10156,80,1,1344
10157,80,1,34853
10158,80,1,15552
10159,80,1,35396
10160,80,1,44524
10161,80,1,11154
10162,80,1,45613
10163,80,2,21283
10164,80,1,44262
10165,80,1,16193
10166,80,1,15947
10167,80,1,16863
10168,80,1,17376
10169,80,1,8517
10170,80,1,49291
10171,80,1,38389
10172,80,2,22339
10173,80,1,9622
10174,80,1,46176
10175,80,1,46645
10176,80,1,41934
10177,80,1,13985
10178,80,1,34397
10179,80,1,29268
10180,80,1,49922
10181,80,2,11583
10182,80,1,47577
10183,80,1,46542
10184,80,1,42837
10185,80,1,42238
10186,80,1,13353
10187,80,1,28525
10188,80,1,46336
10189,80,1,12814
10190,80,2,43739
10191,80,1,13456
10192,80,1,29175
10193,80,1,6531
10194,80,1,7368
10195,80,1,29856
10196,80,1,41126
10197,80,1,29965
10198,80,1,32436
10199,80,2,1545
10200,80,1,44417
10201,80,1,26117
10202,80,1,38397
10203,80,1,1953
10204,80,1,23683
10205,80,1,4278
10206,80,1,21569
10207,81,21,9127
10208,81,19,13232
10209,81,18,22978
10210,81,17,24791
10211,81,16,13688
10212,81,15,45897
10213,81,14,5794
10214,81,13,22672
10215,81,12,34169
10216,81,11,41162
10217,81,10,15149
10218,81,10,36252
10219,81,8,31238
10220,81,7,49219
10221,81,6,16428
10222,81,5,22614
10223,81,4,8541
10224,81,3,46589
10225,81,2,45365
10226,81,1,4358
10227,81,1,6226
10228,81,1,19378
10229,81,2,27877
10230,81,1,33568
10231,81,1,43434
10232,81,1,26211
10233,81,1,36417
10234,81,1,22366
10235,81,1,36936
10236,81,1,27498
10237,81,1,2395
10238,81,1,13835
10239,81,1,15156
10240,81,2,1358
10241,81,1,29288
10242,81,1,37827
10243,81,1,17855
10244,81,1,35354
10245,81,1,23958
10246,81,1,21553
10247,81,1,8748
10248,81,1,41654
10249,81,1,26577
10250,81,1,1989
10251,81,2,43682
10252,81,1,36143
10253,81,1,26815
10254,81,1,9168
10255,81,1,49488
10256,81,1,12186
10257,81,1,15694
10258,81,1,19964
10259,81,1,33779
10260,81,1,25572
10261,81,1,43484
10262,81,2,39818
10263,81,1,18291
10264,81,1,9345
10265,81,1,39941
10266,81,1,44221
10267,81,1,7517
10268,81,1,45269
10269,81,1,33896
10270,81,1,2473
10271,81,1,46385
10272,81,1,44638
10273,81,2,16426
10274,81,1,15614
10275,81,1,4468
10276,81,1,11158
10277,81,1,16498
10278,81,1,24181
10279,81,1,44556
10280,81,1,42264
10281,81,1,41998
10282,81,1,46536
10283,81,1,33274
10284,81,2,49195
10285,81,1,48141
10286,81,1,42956
10287,81,1,46644
10288,81,1,45379
10289,81,1,25843
10290,81,1,29633
10291,81,1,46165
10292,81,1,36113
10293,81,1,16393
10294,81,1,15935
10295,81,2,16652
10296,81,1,41261
10297,81,1,2161
10298,81,1,23949
10299,81,1,21221
10300,81,1,7816
10301,81,1,1716
10302,81,1,16197
10303,81,1,9724
10304,81,1,8894
10305,81,1,31899
10306,81,2,21826
10307,81,1,3956
10308,81,1,34754
10309,81,1,25517
10310,81,1,5829
10311,81,1,41366
10312,81,1,23872
10313,81,1,29362
10314,81,1,39516
